id,review,category,human_truth,validation_status,llm_child,llm_pet,llm_handicap,bert_child,bert_pet,bert_handicap,kw_child,kw_pet,kw_handicap
20990,"Friendly staff greeted me, was able to accommodate my request for a first floor room as our daughter has autism and hates elevators. It was a great stay, even if it was just one night! Good restaurants all around the area, and just a jump off and on the freeway. Love how dog-friendly La Quinta is--no deposit, no fee (unless... More",child,0,llm_validated,1,1,1,0,0,0,1,1,1
25307,"My daughter and I found the room to be ok - the noise from the highway would prevent me from booking again. Also, our toilet handle broke and housekeeping did come to look at it but couldn't fix it then so we had to have the tank open and pull a lever to flush and our hairdryer didn't work, but housekeeping did bring us another one. After the problem with the toilet, I would've thought we deserved a little discount on the room, but that was not offered to us.",child,0,agreed,1,0,0,1,0,0,1,0,0
5910,As always it was wonderful. My family and I are repeat visitors. We travel to Alexandria every year and prefer the Monaco above any other hotel.,child,0,agreed,1,0,0,1,0,0,1,0,0
16664,"I stay here each year during my daughter's cheer competition. There is plenty of room, they love the continental breakfast and the pool. It is close to restaurants and the downtown area.",child,0,llm_validated,1,0,0,0,0,0,1,0,0
11537,"I have family in town so I've stayed in just about every hotel in Abilene. I am so glad I stayed here! Random shot, but it will be my go to place to stay from here on out. The hotel is older but it is maintained well and kept exceptionally clean. I was greeted with a smile (and a bottle... More",child,0,llm_validated,1,0,0,0,0,0,1,0,0
27531,"There was a big sign when I checked in saying no refunds, when I saw the room and all the kids playing I know why they put it there. Horrible experience you should not even suggest that hotel its actually an apartment where all the locals who can't rent stay. Absolutely disgusting did not stay, lost my phone and money but was not going back there. Do not suggest this place to someones dog.",child,0,llm_validated,1,0,0,0,0,0,1,0,0
3936,We recently stayed at this Scottish Inn. The hotel was conveneintly located to where we were going for our family reunion and was very easy to get to. The hotel itself was very clean and accomodating. Our room was clean and exactly what we expected for the price we paid. The staff were all very friendly and created a loving... More,child,0,agreed,1,0,0,1,0,0,1,0,0
31860,"We love this hotel and stay there each time we come to see our daughter at school. It has a great location to the school. Also, the rooms are very clean, comfortable and quiet. And you HAVE to grab breakfast at the Bistro before you head out for your day!",child,0,llm_validated,1,0,0,0,0,0,1,0,0
28594,"We stayed here for a quick overnight before heading home after visiting family. The suite room was great for staying with our son, with the separate sleeping area. The view of the Rockies was beautiful.",child,0,agreed,1,0,0,1,0,0,1,0,0
1971,"We stopped here on our way to Ma. The clerk at the front desk was extremely helpful, and very family. she greeted us with a smile . We asked about local restaurants, she gave a list. She also show menus to us pick the type of dining we were interested in. The room was very clean. The bed was also... More",child,0,agreed,1,0,0,1,0,0,1,0,0
28582,"Changed rooms due to black mold in bathroom shower wall. Management was good at responding to our concerns but was disappointed in condition of the room for price paid. 2nd room also had black mold on shower curtain, and same issue in a family members room when they checked into their room. Supposedly this is part of the Wyndham chain, and way below what I would expect of their standards.",child,0,agreed,1,0,0,1,0,0,1,0,0
149,Visiting family,child,0,llm_validated,1,0,0,0,0,0,1,0,0
12722,The room was clean. But the problem I had was I specifically asked for a room on the first floor because I use a walker and there are no elevators. Upon arrival all they had was 2nd floor. Thanks to my daughter I managed. But if she wasn't there it would have been a big prob! The area it was in was a little shady. Our room was right by the stairs. When people ran up and down them it was loud! Think this is one of the last rooms they rent out for this reason.,child,0,llm_validated,1,0,1,0,0,0,1,0,1
10361,The Hotel itself is located in the original downtown. It is convenient to World Market. The staff are pleasant and the Casino was well looked after. An electrical breaker shorted in the room and was moved at 3am was moved to another room...showed up to the new room...Surprise! Walked in at 3:30 Ooops! Occupied. Went back to front desk. Reassigned to a suite which was appreciated..I was glad I did it alone and did not have family with.,child,0,agreed,1,0,0,1,0,0,1,0,0
27528,"Lobby was modern, staff was super friendly. However...room was low standard. Fire Alarm was laying on the counter. AC was set at 72 and the suite bedroom was unbearably hot. We set it to 60 and left for 2 hours...still hot but tolerable with the ceiling fan. Not enough towels or wash rags. Loud screaming young kids in the pool until 10;15pm on Thursday night. Room needed updated 5-10 years ago. Breakfast was average. Super staff, though.",child,0,llm_validated,1,0,0,0,0,0,1,0,0
6961,"This was our third stay at Extended Stay, having stayed here in 2012 with a large family group of 20, then again in 2013 on our honeymoon. This time we stayed with 6 other members of our family, occupying four separate double rooms. As always, the rooms were of good value (approx 60/night), and came with the same amenities we... More",child,0,agreed,1,0,0,1,0,0,1,0,0
33569,"Expedia... You are much better then to have this place listed. We stayed from the 11th up until today (18th).... He was very rude. Only had housekeeping 1 day that was only because I requested it. He offered me a small broom and broken dustpan to clean my own room up. Then after checkout took off 55 off of my card. (Tried to take 250)... After not listening to me to explain myself he started cussing and spewing profanities. He said the room had damage. Which was some chocolate from my daughter. And some vacuum wouldn't handle. Well Housekeepers... I had the police involved, he agreed with me on all. He couldn't return my money but gave me a lesson....lol. that's to NEVER give them my business and hope I can prevent somebody else from loosing some money. Another couple had paid a week up front but had to leave 3 days earlier. Not very friendly as its only him and 1 housekeeper.",child,0,llm_validated,1,0,0,0,0,0,1,0,0
7869,The room was musty smelling. The hotel was noisy in the halls with dogs barking and kids crying.,child,0,agreed,1,0,0,1,0,0,1,0,0
25569,"First impression when walking in one sees dingy big rug in foyer and in elevators. Outdoor patio tables and ground was dirty every day of my 3 night stay with trash, leaves and ants and uncollected trash- was still full next day. room noisy-can hear neighbors and kids-big family hotel. Had to call front desk at 1130pm one night to tell them to quiet down. One evening uncollected trash and laundry still in halls at 6pm. Kazakhstan young pool man was nice and kept area there clean. Overcrowded breakfast area and saw people piling food on their plates and taking it with them. People were forced to use dirty patio to sit down with their breakfast. Dont bother staying here.",child,0,agreed,1,0,0,1,0,0,1,0,0
